id,year,title,abstract
23034,2022,KLASIFIKASI KEPRIBADIAN MAHASISWA \r\nMENGGUNAKAN METODE NAIVE-BAYES.,"Program Studi Sistem Informasi adalah salah satu program studi yang berada dibawah naungan Fakultas Sains dan Teknologi UIN Raden Fatah Palembang yang memiliki mahasiswa baru yang masuk pada tahun 2021 berjumlah 132 mahasiswa aktif (SIMAK, 2021). Permasalahan yang terjadi adalah munculnya berbagai persoalan yang terjadi karena kepribadian mahasiswa yang timbul akibat perubahan yang terjadi disekitarnya, seperti pola hubungan mahasiswa – dosen  yang sangat berbeda dengan pola hubungan siswa dan guru, beban tugas, tempat tinggal yang berbeda dan tidak kondusif serta masih banyak lagi yang tentunya mempengaruhi proses belajar serta perkembangan mahasiswa itu sendiri. Tujuan dari penelitan ini adalah untuk mengetahui tipe-tipe kepribadian mahasiswa Sistem Informasi angkatan 2021 dengan cara menerapkan metode Naive-Bayes untuk melakukan klasifikasi kepribadian mahasiswa. Adapun atribut yang digunakan dalam penelitian ini adalah Nama, Umur, Jenis Kelamin, Asal Sekolah, Jawaban A yang mewakili kepribadian Sanguin, Jawaban B yang mewakili kepribadian Koleris, Jawaban C yang mewakili kepribadian Melankolis, dan Jawaban D yang mewakiliki kepribadian Plegmatis. Setelah dilakukan validasi model dengan Cross Validation dan evaluasi model dengan Confusion Matrix diperoleh hasil dari penelitian ini adalah 43 mahasiswa berkepribadian Sanguin, 13 mahasiswa berkepribadian Koleris, 49 mahasiswa berkepribadian Melankolis, dan 27 mahasiswa berkepribadian Plegmatis dengan nilai akurasi 92,42%, nilai Presisi  93,53% dan nilai Recall 91,69%.\r\n\t\r\nKata Kunci: Kepribadian, Klasifikasi, Naive-Bayes"
25059,2022,PENERAPAN METODE SERVQUAL DAN IMPORTANCE PERFORMANCE ANALYSIS (IPA) DALAM MENINGKATKAN KUALITAS LAYANAN TERHADAP KEPUASAN PENGGUNA.,"SMK Muhammadiyah 1 Palembang merupakan salah satu organisasi dalam bidang pendidikan yang telah menggunakan E-Learning untuk mendukung aktivitas siswa dan guru dalam proses belajar mengajar. E-Learning sudah digunakan sejak tahun 2019, namun pihak SMK Muhammadiyah 1 Palembang belum mengetahui tingkat kualitas layanan E-Learning yang digunakaan saat ini apakah sudah baik untuk penggunanya atau belum. Tujuan dari penelitian ini adalah untuk mengetahui seberapa besar tingkat kualitas layanan E-Learning SMK Muhammadiyah 1 Palembang dengan menerapkan metode Servqual dan Importance Performance Analysis (IPA) yang menggunakan lima dimensi yaitu: Tangibles, Reliability, Responsiveness, Assurance, dan Empathy. Hasil dari penelitian ini berupa nilai rata-rata dari masing-masing kuadran. Dari hasil perhitungan rata-rata nilai kesenjangan (GAP) menunjukkan hasil negatif (&lt;0) yaitu sebesar -0,002. Hasil tersebut menunjukkan bahwa tingkat kinerja kualitas layanan dari E-Learning SMK Muhammadiyah 1 Palembang masih kurang dan belum memenuhi harapan pengguna."
23441,2022,Analisis Kesuksesan Sisfo UBD Mobile Mahasiswa Menggunakan Model Human Organization Technology Net-Benefit ( HOT-FIT).,"ANALYSIS OF THE SUCCESS OF SISFO UBD MOBILE STUDENTS USING THE MODELHUMAN ORGANIZATION TECHNOLOGY-NET BENEFITS (HOT-FIT)\r\n\r\n\r\nABSTRACT\r\nBina Darma University Palembang has implemented a based academic information system mobile which is called the SISFO UBD application mobile students who make it easy to access information both from checking study results cards (KHS) filling out study plan cards (KRS), payment checks, pay codes, andup-to-datevalue validation notifications, exam assignments in e-learning, proposal exam schedules, comprehensive, scheduling and some other general knowledge information. Students can check and access academic information through a computer or laptop, but this is less efficient. In the application of SISFO UBDmobilestudents have never been upgraded before so it is necessary to analyze the success of the system which aims to learn how system components work and interact in achieving their goals. By using the Hot-Fit Net Benefit research framework model with 3 variables as constructs, namely the technology X1 variable, the human X2 variable, the organizational X3 variable and the net benefit variable as Y. The research was conducted by distributing questionnaires to 97 respondents and processed using tools IBM SPSS and microsoft exceland declared all valid data. In the analysis process, a result is obtained from the three variables, the technology variable shows the value of sig of 0.007 this indicates if the technology variable is not significant or has an effect on the implementation of the UBD system mobile student, for the human variable shows the value ofsigof 0.706 and an organizational variable of 0.722 it shows significant results and has an effect on the Y net benefit variable, this shows that encouragement from fellow students and institutions has a fairly good effect on success in implementing a system, especially the UBD application system mobile student.\r\nKeywords : System, Mobile, Hot-Fit\r\n \r\nANALISIS KESUKSESAN SISFO UBD MOBILE MAHASISWA MENGGUNAKAN MODEL HUMAN ORGANIZATION TECHNOLOGY-NET BENEFIT (HOT¬¬¬-FIT)\r\n\r\nABSTRAK\r\nUniversitas Bina Darma Palembang telah menerapkan Sistem informasi akademik berbasis mobile yang bernama aplikasi SISFO UBD mobile mahasiswa yang memudahkan untuk mengakses informasi baik dari pengecekan kartu hasil studi (KHS) mengisi kartu rencana studi (KRS), cek pembayaran, kode bayar, serta up-to-date notifikasi validasi nilai, tugas uas di e-learning, jadwal ujian proposal, komprehensif, penjadwalan dan beberapa hal informasi pengetahuan umum lainnya. Mahasiswa dapat melakukan pengecekan dan mengakses informasi akademik melalui perangkat computer atau laptop namun hal tersebut kurang efisien. Dalam penerapan SISFO UBD mobile mahasiswa belum pernah di upgrade sebelumnya sehingga perlu dilakukan analisis pada kesuksesan sistem yang bertujuan untuk mempelajari bagaimana komponen sistem bekerja dan berinteraksi dalam mencapai tujuannya. Dengan menggunakan model kerangka penelitian Hot-Fit Net Benefit dengan 3 variabel sebagai konstruk yaitu variabel X1 teknologi, variabel X2 manusia, variabel X3 organisasi dan variabel net benefit sebagai Y. Penelitian dilakukan dengan melakukan penyebaran kuesioner pada 97 responden dan diolah menggunakan tools IBM SPSS dan microsotf excel dan dinyatakan keseluruhan data valid. Pada proses analisis diperoleh sebuah hasil dari ketiga variabel, variabel teknologi menunjukkan nilai sig sebesar 0,007 hal ini menunjukkan jika variabel teknologi tidak signifikan atau berpengaruh pada penerapan sistem UBD mobile mahasiswa, untuk variabel manusia menunjukkan nilai sig sebesar 0,706 dan variabel organisasi sebesar 0,722 hal itu menunjukkan hasil signifikan dan berpengaruh terhadap variabel Y net benefit, hal ini menunjukkan dorongan dari sesama mahasiswa dan institusi berpengaruh cukup baik terhadap kesuksesan dalam penerapan sebuah sistem terutama sistem aplikasi UBD mobile mahasiwa.\r\nKata Kunci : Sistem, Mobile, Hot-Fit"
20614,2022,ANALISIS PENERIMAAN PENGGUNA SISTEM INFORMASI\r\nAKADEMIK STIQ AL-LATHIFIYYAH MENGGUNAKAN\r\nTASK TECHNOLOGY FIT.,"SIAKAD is applied in order to obtain all information related to computerized\r\nacademic activities. One of the initial keys to the success or failure of an\r\napplication/software implementation is the willingness to accept the technology\r\namong users. This study aims to measure the level of user acceptance and user\r\nease of academic information systems and provide efficient and relevant service\r\nfacilities. To obtain efficient and relevant services, it is necessary to implement a\r\nsystem with the best quality so that it can be accepted by users. One way that can\r\nbe done is by analyzing user acceptance of academic information systems. In this\r\nstudy the method used is Task Technology fit (TTF). In this study, 4 variables\r\nwere used, namely task characteristics (Task Characteristics), technology\r\ncharacteristics (Technology Characteristics), technology task suitability (Task\r\nTechnology Fit), and performance impact (Performance Impact). The data in this\r\nstudy were collected through questionnaires distributed to 135 respondents.\r\nAnalysis of the data used is by using the PLS-SEM tool used is SmartPLS version\r\n3.0. The results showed that all variables had a positive effect on the acceptance\r\nof SIAKAD users. The overall results of this study indicate that the acceptance of\r\nthe use of SIAKAD STIQ Al-Lathifiyyah Palembang using the Task Technology\r\nFit (TTF) Model has an effect of 97.3%. From this percentage, it can be\r\nconcluded that SIAKAD STIQ Al-Lathifiyyah Palembang has been accepted and\r\nhas been used by users, namely students, lecturers and admins.\r\nKeywords:SIAKAD, Task Technology Fit (TTF) Model, PLS-SEM"
23310,2022,Algoritma C4.5 dan Implementasinya.,"Algoritma C4.5 merupakan sebuah metode yang menghasilkan pohon keputusan berdasarkan data lama (training) yang telah diberikan. Algoritma C4.5 adalah cara yang umum untuk mengklasifikasikan data mining. Metode ini banyak digunakan karena mampu mengklasifikasi dan menampilkan hubungan antar atribut.\r\n\r\nBuku ini menjelaskan tentang konsep, teknik dan tahapan data mining menggunakan konsep CRISP-DM. Penjelasan ini diberikan secara keseluruhan dari teori sampai praktek. Dalam buku ini juga diberikan contoh penerapan data mining berupa klasifikasi kelulusan beasiswa satu keluarga satu sarjana dengan menggunakan algoritma C4.5 dan bantuan software Rapidminer."
31137,2022,ANALISIS USABILITY  PADA APLIKASI SIMPEL STIE DWI SAKTI BATURAJA DENGAN MENGGUNAKAN METODE COGNITIVE WALKTROUGH.,"ABSTRAK\r\nSTIE Dwi Sakti Baturaja telah menerapkan sistem informasi akademik untuk menyajikan informasi dan menata administrasi yang berhubungan dengan kegiatan akademis. Sistem ini dapat mengelolah data administrasi akademis dengan baik dan informasi yang diperlukan dapat diperoleh dengan mudah dan cepat. Namun hingga saat ini masih banyak ditemukan kekurangan yang mengurangi kenyamanan pengguna sehingga perlu dilakukan analisis dalam aspek usability agar mengetahui bagaimana tingkat usability. Penelitian ini ditujukan untuk mengetahui kebergunaan (Usability) pada sistem akademik Sekolah Tinggi Ilmu Ekomomi Dwi Sakti Baturaja. Penelitian ini menggunakan metode Cognitive Walkthrough. Cognitive walkthrough merupakan metode berbasis teori, di mana evaluator mengevaluasi setiap langkah yang diperlukan untuk melakukan skenario tugas berbasis skenario, dan mencari masalah usability yang akan mengganggu belajar dengan eksplorasi. Fitur KRS, Hasil Study dan fitur wisuda pada tampilan mahasiswa, pada fitur KRS masih belum bisa untuk pilihan mengubah KRS, pada fitur Hasil Study menu Ijazah dan Daftar Ranking Mahasiswa tidak berfungsi, kemudian pada fitur Wisuda tidak bisa berfungsi karena belum diterapkan secara online.Selain itu pada tampilan Dosen, menu Nilai Tugas Akhir pada fitur Penilaian belum bisa digunakan"
20756,2022,SISTEM INFORMASI PELAYANAN ADMINISTRASI PADA\r\nKECAMATAN BUKIT KECIL PALEMBANG BERBASIS WEB.,"Kecamatan Bukit Kecil adalah sebuah kecamatan di kota palembang. Pelayanan\r\npublik di kecamatan yang proses pengolaannya mulai dari pemohonan pembuatan\r\nsurat menyurat yang setiap jenis pembuatan surat memiliki syarat dan prosedur\r\nyang berbeda. Oleh karena itu di perlukan Sistem Informasi Pelayanan yang dapat\r\nmenangani proses pelayanan secara baik dan efektif. Penenelitian bertujuan\r\nmembuat Sistem Informasi Pelayanan Administrasi Pada Kecamatan Bukit Kecil\r\nPalembang Berbasis Web menggunakan metodologi pengembangan Rapid\r\nApplication Development(RAD). Hasil penelitian ini membantu masyarakat untuk\r\nmempermudah dalam mengurus berkas-berkas administrasi, mempermudah\r\npimpinan untuk mengetahui kelancaran dan berjalananya sistem yang sedang\r\nberlangsung.\r\nKeywords: Sistem Informasi, Pelayanan Administrasi, Rapid Application\r\nDevelopment(RAD)"
21844,2022,ANALISIS KINERJA SISTEM  INFORMASI AKADEMIK \r\nMENGGUNAKAN IT BALANCED SCORECARD\r\n(STUDI KASUS UNIVERSITAS TERBUKA PALEMBANG).,"Penelitian ini bertujuan untuk mengetahui tingkat kinerja dari Sistem Informasi Akademi (SIA) yang ada di Universitas Terbuka Palembang dengan menggunakan metode IT Balanced Scorecard. Penelitian ini menggunakan semua perspektif yang ada pada IT Balanced Scorecard yakni Corporate Contribution, Customer Orientation, Operational Exellence dan Future Orientation. Analisis data menggunakan Capability Maturity Model (CMM) yang memiliki nilai level (Initial, Repeatable, Defined, Managed dan Optimized)  guna lebih terstruktur. Data penelitian ini dikumpulkan menggunakan metode wawancara dan kuisioner. Hasil dari penelitian ini, untuk nilai yang didapat  pada perspektif Corporate Contribuiton dan Operational Excellence menghasilkan nilai yang sama sebesar 3,1. Sedangkan perspektif Future Orientation memiliki hasil yang lebih rendah dari perspektif sebelumnya dengan nilai 2,75. Kemudian nilai tertinggi dihasillkan perspektif Customer Orientation sebesar 3,2. Level yang di dapatkan dari semua masing-masing perspektif berada di level 3 yang berarti Defined."
22026,2022,ANALISIS KUALITAS LAYANAN SISTEM INFORMASI PULSE WE DO  BY PRUDENTIAL MENGGUNAKAN MODEL E-SERVQUAL.,"Pulse We Do  merupakan aplikasi yang dibuat oleh PT. Prudential Life Assurance (Prudential Indonesia) yang mudah digunakan untuk mengontrol kesehatan, memberikan informasi kesehatan atau bisa juga disebut sebagai asisten kesehatan pribadi secara digital juga alternatif untuk orang-orang agar dapat mengontrol kesehatan melalui sebuah aplikasi karena itu penelitian ini dilakukan dengan bertujuan untuk mengetahui tingkat kualitas layanan sistem informasi      Pulse We Do  by Prudential menggunakan model e- servqual. Manfaat penelitian ini dapat memberikan informasi kepada perusahaan mengenai kualitas layanan Pulse We Do.  Penelitian ini menggunakan metode model e- servqual dengan 5 dimensi Tangibles, Reliability, Responsiveness, Assurance dan Empathy. Data penelitian ini dikumpulkan dengan menggunakan kuisioner yang disebarkan kepada nasabah pengguna layanan sistem informasi Pulse We Do  by Prudential. Analisis data yang dilakukan menggunakan analisis Koefisiensi Determinasi (R2). Dari hasil penelitian diketahui 54% kepuasan nasabah dapat dijelaskan oleh variabel kualitas layanan aplikasi Pulse We Do  by Prudential.\r\n\r\nKata Kunci : Kualitas Layanan, Kepuasan Nasabah, Model E-Servqual."
20994,2022,PEMANFAATAN MODEL HUMAN ORGANIZATION\r\nTECHNOLOGY NET BENEFIT (HOT-FIT) UNTUK\r\nMENGEVALUASI PENERAPAN SIMRS\r\nDI RUMAH SAKIT PUSRI PALEMBANG.,"Palembang Pusri Hospital has implemented a Hospital Management Information\r\nSystem (SIMRS) since 2012. SIMRS is used to support all health care business\r\nprocesses and administrative procedures to obtain information quickly, precisely,\r\nand accurately. During the implementation of SIMRS, there are several obstacles\r\nregarding the operational function of the system so that its use has not been running\r\noptimally. The obstacles that occur include SIMRS having features and functions\r\nthat are incomplete and not in accordance with user needs, and SIMRS is not yet\r\nuser friendly for its users. This study aims to evaluate the success of implementing\r\nSIMRS using the HOT-Fit model at the Palembang Pusri Hospital and to determine\r\nthe influence between variables. Based on the analytical approach, this research is\r\nclassified into quantitative research. This study involved 165 respondents. The data\r\nanalysis technique used is PLS-SEM with SmartPLS tools. The results showed that\r\nthe evaluation of the successful implementation of SIMRS based on user\r\nperceptions can be said to be good with a percentage of 76.1%. From the results of\r\nthe research conducted, it shows that the existence of the system helps users in\r\nsupporting their work and the successful use of the system from the user's\r\nperception at this time is at a successful level. Based on the results of hypothesis\r\ntesting in path-analysis, it is known that there are 8 relationships between variables\r\nthat have a significant effect and 4 relationships that do not have a significant effect.\r\nThe most significant influence is the influence of the organizational structure on the\r\norganizational environment. While the lowest level of correlation is the relationship\r\nbetween the quality of information and the use of the system.\r\nKeywords : Hospital, SIMRS, HOT-Fit, PLS-SEM"
20536,2022,PERENCANAAN STRATEGIS SISTEM INFORMASI\r\nDENGAN MENGGUNAKAN METODE WARD AND PEPPARD\r\n(STUDI KASUS : MTS AHLIYAH IV PALEMBANG).,"MTs Ahliyah IV Palembang is one of the educational institutions that is trying to\r\nimprove its services and competitiveness against competitors. One of the efforts is\r\nto apply IS/IT in the management process at MTs Ahliyah IV Palembang.\r\nHowever, due the school not having an IS/IT strategy design, the use of IS/IT has\r\nnot been optimal to support school management activities. The lack of skilled\r\nhuman resources in the IT field is also an obstacle. In designing IS/IT strategic\r\nplanning at MTs Ahliyah IV Palembang using the Ward and Peppard method,\r\nstarting with analyzing the internal business environment using Value Chain\r\nanalysis, then analyzing the external business environment using Porter's Five\r\nForces analysis, both of them produce 9 new information systems\r\nrecommendation table for MTs Ahliyah IV Palembang. And McFarlan's Strategic\r\nGrid Analysis to map IS/IT to support an information system produced in the\r\nform of a Future Application Portfolio for MTs Ahliyah IV Palembang. This\r\nstudy resulted is an effective IS/IT strategic plan document in assisting business\r\nprocesses at MTs Ahliyah IV Palembang.\r\nKeywords: Strategic Planning of Information Systems, Ward and Peppard, SI/IT\r\nStrategic Plan Document"
22395,2022,Pengukuran Capability Level Menggunakan Framework COSO Pada PT Putera Raja Sejahtera.,"Sistem Informasi Penjualan di PT Putera Raja Sejahtera belum pernah adanya pengukuran dan evaluasi peningkatan pengembangan manajemen perusahaan. Oleh karena itu perlu diadakannya pengukuran tingkat capability level sistem informasi guna meningkatkan pengembangan manajemen perusahaan dan mengetahui sejauh mana proses bisnis dengan disertai rekomendasi berdasarkan standar dari framework COSO. Tujuan dari penelitian ini untuk mengetahui hasil capability level dan rekomendasi sebagai bahan masukan unit informasi dan teknologi dalam menentukan perencanaan pengembangan sistem informasi selanjutnya. Metode yang digunakan ialah Capability Maturity Model Integration (CMMI) menggunakan framework COSO dengan menerapkan 5 domain yaitu Control Environment, Risk Assessment, Control Activities, Information and Communication dan Monitoring. Hasil capability level PT Putera Raja Sejahtera dalam layanan teknologi informasi pada lima komponen dari hasil temuan berada pada level 2 (Managed Process) dengan nilai 1,78. Hal ini diartikan proses atau kegiatan layanan Sistem Informasi Penjualan PT Putera Raja Sejahtera telah direncanakan, dilaksanakan, diukur, dan dikontrol dengan baik sesuai dengan kebijakan organisasi. Maka diberikan rekomendasi untuk perbaikan sistem informasi selanjutnya."
22098,2022,PENGGUNAAN MODEL TASK TECHNOLOGY FIT PADA \r\n9PAJAK ONLINE.,"Tujuan Badan Pengelolaan Pajak Daerah Kota Palembang menerapkan sistem informasi pendapatan daerah dalam sistem kerjanya adalah untuk meningkatkan kinerja karyawan  , memperluas atau menambah jenis layanan baru yang tidak bisa dilakukan dengan sistem manual, serta mempercepat dan mempermudah karyawan dalam mengelola data pajak. 9Pajak Online perlu dilakukan review untuk mengukur  sejauh mana dukungan teknologi informasi yang diterapkan mendukung tugas-tugas individu sehingga terdapat pecapaian kinerja karyawan dengan menggunakan pendekatan model Task Technology-Fit yang terdiri dari variabel karakteristik tugas (Task chracteristics), karakteristik teknologi (Technology Characteristics), kesesuaian tugas teknologi (Task Technology Fit) dan dampak kinerja (Perfomance Impact). Pada penelitian ini melibatkan 48 responden dan analisis data menggunakan resampling bootstrap dalam software SmartPLS dengan melihat output path coefficients. Berdasarkan pengujian hipotesis terdapat dua hipotesis yang diterima dan satu hipotesis yang ditolak. Dari hasil penelitian diperoleh bahwa nilai penerimaan 9Pajak Online berdasarkan persepsi pengguna yaitu sebesar 0,270. Artinya besarnya pengaruh variabel pada model TTF sebesar 27% dan telah dapat dikatakan sangat baik . \r\nKata Kunci: 9Pajak Online, Kinerja Pengguna, TTF"
23666,2022,SISTEM INFORMASI PEMESANAN JASA PERCETAKAN \r\nPADA CV. PERCETAKAN DARMAN.,"CV Percetakan Darman merupakan salah satu usaha dalam bidang digital printing yang berada di Kota Palembang. Saat ini percetakan tersebut memiliki beberapa permasalahan yang dihadapi yaitu, dalam pemesanan pelanggan harus datang langsung ke tempat percetakan dan dalam mengelola data masih menggunakan cara sederhana dan untuk penyimpanan data transaksi itu belum ada sehingga membutuhkan tempat penyimpanan data yang berbasiskan teknologi agar dapat mempermudah pihak CV Percetakan Darman dalam mengelola data-data transaksi  yang masuk mapun pelanggan agar dapat melakukan pemesanan melalui internet. Dalam membangun sistem menggunakan metode extreme programming dan menggunakan bahasa pemrogramman PHP dengan Framework (Laravel) dan basis \r\ndata MySQL dengan adanya sistem usulan tersebut diharapkan dapat membantu dan memberikan solusi atas permasalahan yang terjadi di percetakan tersebut. Hasil \r\ndari penelitian ini adalah sistem yang telah dibangun mempermudah pelanggan dalam melakukan pemesanan layanan jasa dan membantu toko percetakan tersebut \r\ndalam memasarkan produk mereka dan memudahkan dalam pengelolaan pelayanan jasa."
21906,2022,Sistem pendukung keputusan penerimaan calon guru menggunakan metode saw smp muhammadiyah 1 palembang.,"Seleksi perimaan guru baru ialah hal yang penting untuk lembaga pendidikan \r\ndengan memperoleh calon guru baru. Pada Sekolah SMP Muhammadiyah 1 \r\nPalembang, proses seleksi penerimaan calon guru masih belum dilakukan secara \r\nprofessional. Hal ini tentunya terjadi karena tidak ada metode standar yang \r\nsistematis untuk proses penilaian kelayakan calon guru. Sistem Pendukung \r\nKeputusan penerimaan calon guru dibangun dengan menggunakan metode Simple \r\nAdditive Weighting (SAW). Dari metode ini yang digunakan karena dapat \r\nmenentukan nilai bobot setiap atribut, selanjutnya dengan melakukan proses \r\nperankingan yang akan menyeleksi alternatif terbaik dari setiap alternatif, hal ini \r\nyang dimaksud dari alternatif adalah calon guru yang berhak diterima berdasarkan \r\nkriteria-kriteria yang telah ditentukan. Proses hasil pengujian sistem yang \r\ndibangun untuk mempermudah penyeleksian calon guru dan membantu pihak \r\nsekolah dalam mementukan pengambilan keputusan bagi guru baru di Sekolah \r\nSMP Muhammadiyah 1 Palembang."
23858,2022,Analisis Kualitas Sistem Informasi Akademik Menggunakan Webqual.,"Layanan Sistem Informasi Akademik yang telah digunakan selama ini oleh UIN Raden Fatah Palembang masih terdapat beberapa kendala dalam penerapan SIMAK, kendala ini berlandaskan atau di dasari oleh kurangnya ketelitian pengembang sistem terhadap pengguna SIMAK sehingga dari segi interaksi layanan sering terjadi human error karena ketidakvalidan data yang mengakibatkan terjadinya kendala informasi antara admin dan pengguna sistem, selain itu dari segi kualitas layanan sistem ini belum diketahui secara pasti tingkat kualitasnya. Penelitian ini bertujan untuk mengetahui kualitas layanan sistem dari persepsi pengguna dan untuk melihat pengaruh dari berbagai faktor yang menjadi fokus penelitian dengan menggunakan model webqual berdasarkan 3 variabel dari model tersebut yang meliputi usability quality, information quality, interaction service quality. Pada penelitian ini melibatkan 439 responden dan analisis data menggunakan teknik analisis Structural Equation Modeling pada aplikasi SmartPLS dengan melihat tabel Output Path Coefficients. Berdasarkan pengujian hipotesis terdapat 2 hipotesis yang diterima dan 1 yang ditolak. Hipotesis yang diterima yaitu variabel yang nilai T statisticsnya di atas 1.96 variabelnya adalah IQ dan ISQ dengan nilai T Statistics 3.722 dan 5.542, sedangkan Hipotesis yang ditolak yaitu variabel yang nilai T Statisticsnya di bawah 1.96 variabelnya adalah UQ dengan nilai T Statistics 0.766. Dari hasil pengujian hipotesis yang diajukan dalam penelitian menunjukan bahwa 2 hipotesis yang diajukan memiliki pengaruh dan 1 hipotesis tidak memiliki pengaruh terhadap kepuasan pengguna SIMAK UIN Raden Fatah Palembang dan Dari hasil penelitian diperoleh bahwa tingkat kualitas SIMAK berdasarkan persepsi pengguna dapat dikatakan baik dengan persentase 71.22% dan skor rata-rata sebesar 1563."
23715,2022,ANALISIS PENERIMAAN DAN PENGGUNAAN SISTEM \r\nCOMPUTER BASED TEST (CBT) MENGGUNAKAN \r\nTECHNOLOGY ACCEPTANCE MODEL (TAM).,"Dengan adanya Computer Based Test (CBT) yang sesuai dengan keinginan pengguna sehingga bisa diterima dan digunakan. Tujuan dari penelitian ini adalah untuk menganalisis perimaan dan penggunaan siswa-siswi terhadap Computer Based Test (CBT) menggunakan Technology Acceptance Model (TAM) dengan menguji variabel-variabel yang mempunyai pengaruh antara variabel bebas dan variable terikat. Hasil penelitian menjelaskan bahwa pada variabel Kegunaan persepsian (perceived usefulness), secara simultan berpengaruh signifikan terhadap penggunaan teknologi sesungguhnya (actual technology use) Computer Based Test (CBT) Sebesar 20,05%. Pada variabel Kegunaan persepsian (perceived usefulness), dan niat perilaku menggunakan (behavioral intention to use) secara simultan berpengaruh signifikan terhadap penggunaan teknologi sesungguhnya (actual technology use) Computer Based Test (CBT) sebesar 18,11%. Dan pada variabel Kegunaan persepsian (perceived usefulness), sikap menggunakan teknologi (attitude towards using technology) dan niat perilaku menggunakan (behavioral intention to use) secara simultan berpengaruh signifikan terhadap penggunaan teknologi sesungguhnya (actual technology use) Computer Based Test (CBT). Sebanyak 19,92%."
22589,2022,Evaluasi Program Broadband Learning Center (BLC) di Dinas Perpustakaan dan Kearsipan Kota Lubuklinggau.,"Penelitian ini membahas mengenai evaluasi program Broadband Learning Center (BLC) di Dinas Perpustakkaan dan Kearsipan Kota Lubulinggau. Tujuan dari penelitian ini adalah untuk mengetahui pelaksanaan, manfaat, dan kendala dalam menjalankan program BLC, karena dengan mengetahui hal ini Dinas Perpustakaan dan Kearsipan Kota Lubuklinggau dapat meningkatkan kualitas kegiatan dan melaksanakan pelatihan BLC dengan baik. Jenis penelitian yang digunakan dalam penelitian ini merupakan penelitian deskriptif kualitatif, adapun teknik pengumpulan data yang digunakan adalah observasi, dokumentasi, serta wawancara mendalam yang dilaksanakan bersama 3 orang petugas BLC dan 2 orang alumni peserta BLC. Sedangkan teknik analisis data yang digunakan adalah model Miles dan Huberman yakni reduksi data, penyajian data, dan penarikan kesimpulan. Hasil penelitian menunjukkan bahwa pelaksanaan program BLC sudah berjalan dengan baik dan maksimal ditinjau dari lima aspek berdasarkan model evaluasi analisis sistem yaitu input, process, output, outcame, dan impact. Adapun kendala yang dihadapi dalam pelaksanaan program BLC ini adalah tingkat pemahaman yang berbeda antar peserta, kurangnya ketertiban peserta, serta adanya pandemic covid-19."
21786,2022,SISTEM INFORMASI PENDAFTARAN SISWA BARU\r\nPADA SDN 05 RAMBANG KUANG.,"Sistem Pendaftaran siswa baru SDN 05 Rambang Kuang pada saat ini masih menggunakan aplikasi microsoft office dengan menggunakan formulir pendaftaran calon siswa baru. Dengan sistem manual tersebut, masih terjadi kesalahan dalam input data calon siswa baru dan juga kesulitan dalam menyampaikan hasil PSB secara kecalon siswa baru dan penyampaian dan pengesahan data ke Kepala Sekolah sering juga terjadi kesalahan penginputan data. Untuk mengatasi permasalahan tersebut maka dibuatlah sistem informasi pendaftaran siswa baru yang berbasis web menggunakan database MySQL. Metode pengumpulan data melalui wawancara dan observasi. Penelitian ini menggunakan metode extreme programming dengan tahapan perencanaan, perancangan, pengkodean, dan pengujian. Hasil uji implementasi memperlihatkan bahwa sistem informasi pedaftaran siswa baru ini dapat memberikan kemudahan terhadap calon siswa baru pada SDN 05 Rambang Kuang.\r\n\r\nKata Kunci : Sistem Informasi, Pendaftaran, Extreme Programming"
21079,2022,PENERAPAN SISTEM INFORMASI AKADEMIK\r\nLEMBAGA KURSUS SYNAPSE ACADEMY.,"Synapse Academy is one of the course institutions that provides several courses such as\r\nFullstack Web Programming, Flutter Dev, Project Based Learning, Data Science etc. Synapse\r\nAcademy as a job training institution is officially registered with the Palembang Manpower\r\nOffice with VIN number: 167120044. Synapse Academy has used an information system in\r\nthe form of a website in carrying out academic activities, but its use is very time consuming,\r\ndue to the many different applications and the unconnected database used by the synapse\r\nacademy course institution, it is very difficult to process and integrate data between existing\r\nsystems. Therefore, an information system is needed to help process academic activities in\r\nprocessing data so that all data between systems is more integrated. The application of the\r\nSynapse Academy Academic Information System will help Synapse Academy in managing\r\nparticipant data, tutor data, class data, grade data, and payment data. Information systems are\r\nbuilt to help minimize data duplication errors, accumulation of files and provide fast and\r\nprecise information in making decisions. The application of the Synapse Academy Academic\r\nInformation System has the advantage of presenting information about the number of\r\nparticipants who register each month, information on the total number of tutors, information\r\non the total number of classes, and information on the total number of participants.\r\nKeywords: Information Systems, Synapse Academy, Website"
