id,year,author,title,abstract,url
24966,2022,,Analisis Pengukuran Tingkat Kesuksesan Sistem Informasi E-Learning Versi 2020 Menggunakan Model Delone dan Mclean.,,http://repository.radenfatah.ac.id/24966/
21532,2022,,Asosiasi Data Transaksi Penjualan di Minimarket Surya Mart Palembang dengan Algoritma Frequent Pattern Growth(FP-Growth).,,http://repository.radenfatah.ac.id/21532/
23793,2022,,SISTEM INFORMASI PENJUALAN MOBIL PADA SHOWROOM R&amp;R AUTO BERBASIS WEB DENGAN METODE EXTREME PROGRAMMING.,,http://repository.radenfatah.ac.id/23793/
20795,2022,,ANALISIS USABILITY PADA APLIKASI ABSENSI SUBUH (SI ABUH) MENGGUNAKAN METODE SYSTEM USABILITY SCALE.,,http://repository.radenfatah.ac.id/20795/
21046,2022,,ANALISIS USABILITY SISTEM INFORMASI AKADEMIK STEBIS IGM MENGGUNAKAN POST STUDY SISTEM USABILITY QUESTIONNAIRE PSSUQ.,,http://repository.radenfatah.ac.id/21046/
30275,2022,,ANALISIS KESUKSESAN SISTEM INFORMASI PENELUSURAN PERKARA MENGGUNAKAN MODEL DELONE DAN MCLEAN (STUDI KASUS: PENGADILAN AGAMA KELAS IA PALEMBANG).,,http://repository.radenfatah.ac.id/30275/
21767,2022,,ANALISIS KINERJA SISTEM INFORMASI AKADEMIK MENGGUNAKANMETODE TRADE PADAUNIVERSITASTRIDINANTIPALEMBANG.,,http://repository.radenfatah.ac.id/21767/
25740,2022,,Sistem Pendukung Pengambilan Keputusan Pupuk Produksi Kelapa Sawit Dengan Menggunakan Metode Simple Multi Attribute Rating Technique (Smart).,,http://repository.radenfatah.ac.id/25740/
45338,2022,,Sistem Informasi Bimbingan Konseling Siswa Berbasis Web Pada Madrasah Aliyah Al-Ittifaqiah 2 Indralaya.,,http://repository.radenfatah.ac.id/45338/
21397,2022,,"SISTEM INFORMASI GEOGRAFIS PEMETAAN DAERAH RAWAN GENANGAN BANJIR (STUDI KASUS BIDANG SUMBER DAYA AIR, IRIGASI DAN LIMBAH DINAS PUPR KOTA PALEMBANG).",,http://repository.radenfatah.ac.id/21397/
21044,2022,,SISTEM INFORMASI RESERVASI HOTEL ARJUNA BATURAJA BERBASIS WEB.,,http://repository.radenfatah.ac.id/21044/
20699,2022,,ANALISIS KESUKSESAN SISTEM MANAJEMEN PEGAWAI MENGGUNAKAN MODIFIKASI INFORMATION SYSTEM SUCCESS MODEL (ISSM) (STUDI KASUS: BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA KABUPATEN MUARA ENIM).,,http://repository.radenfatah.ac.id/20699/
21081,2022,,PERENCANAAN STRATEGIS SISTEM INFORMASI DI MAN 2 PALEMBANG MENGGUNAKAN METODE WARD AND PEPPARD.,,http://repository.radenfatah.ac.id/21081/
